"id","committer","comunity","star","watcher","pull_request","dpdp","pdp"
"4180838","1","1","1","0","","FALSE","TRUE"
"4182622","1","1","2","1","","TRUE","TRUE"
"4200645","1","1","6","5","","TRUE","TRUE"
"4270276","2","2","1","0","","TRUE","FALSE"
"4325402","3","3","0","0","","FALSE","FALSE"
"4434035","5","5","2","1","","FALSE","FALSE"
"4444551","1","1","3","2","","TRUE","FALSE"
"4483164","1","1","2","1","","FALSE","FALSE"
"4516906","1","1","2","1","","FALSE","FALSE"
"4531001","1","1","2","0","","FALSE","FALSE"
"4532558","2","7","3","3","","FALSE","TRUE"
"4534710","2","2","1","0","","FALSE","FALSE"
"4564527","1","1","1","0","","FALSE","FALSE"
"4576485","1","1","1","0","","FALSE","FALSE"
"4578023","1","1","0","0","","FALSE","TRUE"
"4610280","1","8","0","0","","FALSE","TRUE"
"4621500","1","1","3","1","","TRUE","TRUE"
"4640277","381","382","26","13","","TRUE","TRUE"
"4658832","2","2","2","3","","TRUE","TRUE"
"4686147","1","1","0","0","","FALSE","FALSE"
"4692942","2","5","0","0","","TRUE","TRUE"
"4707560","1","1","1","1","","FALSE","FALSE"
"4718273","1","5","1","1","","TRUE","TRUE"
"4733304","5","5","0","0","","FALSE","FALSE"
"4788168","3","4","3","5","","FALSE","FALSE"
"4809489","2","2","10","8","","FALSE","FALSE"
"4905281","2","3","3","2","","TRUE","TRUE"
"4919013","2","2","0","0","","FALSE","FALSE"
"4920812","3","3","12","8","","TRUE","TRUE"
"4931168","1","1","0","0","","FALSE","FALSE"
"4934678","1","1","1","0","","FALSE","TRUE"
"4959186","1","1","0","0","","FALSE","FALSE"
"4964038","1","1","0","0","","FALSE","FALSE"
"4967299","2","2","0","0","","FALSE","TRUE"
"4968411","2","2","0","0","","FALSE","FALSE"
"4969916","1","1","1","0","","FALSE","FALSE"
"4976434","1","1","1","0","","FALSE","FALSE"
"4981602","1","1","0","1","","FALSE","FALSE"
"4990255","1","1","1","0","","FALSE","FALSE"
"4990658","2","2","0","1","","FALSE","TRUE"
"4994199","1","1","1","0","","TRUE","TRUE"
"5047908","1","1","0","0","","FALSE","FALSE"
"5048700","1","2","0","0","","FALSE","FALSE"
"5049436","0","1","0","0","","FALSE","TRUE"
"5089813","1","1","1","0","","FALSE","FALSE"
"5107121","1","1","1","0","","FALSE","FALSE"
"5139989","3","4","0","0","","FALSE","FALSE"
"5165113","6","6","1","2","","FALSE","FALSE"
"5232045","6","6","29","28","","TRUE","TRUE"
"5261885","1","1","1","1","","FALSE","TRUE"
"5318209","2","2","2","1","","TRUE","TRUE"
"5355144","1","1","8","6","","FALSE","FALSE"
"5534128","2","3","3","2","","FALSE","FALSE"
"5556955","2","2","3","1","","FALSE","FALSE"
"5623744","4","4","7","2","","TRUE","TRUE"
"5633946","1","2","8","4","","TRUE","TRUE"
"5672735","1","1","1","0","","FALSE","TRUE"
"5695810","4","4","2","1","","TRUE","TRUE"
"5723452","2","2","1","0","","FALSE","FALSE"
"5726529","1","1","3","0","","FALSE","TRUE"
"5738986","2","2","4","0","","TRUE","FALSE"
"5781553","1","2","2","0","","TRUE","TRUE"
"5790605","1","1","1","0","","FALSE","FALSE"
"5799342","1","1","1","0","","FALSE","FALSE"
"5817476","1","1","2","2","","FALSE","TRUE"
"5834140","1","1","0","0","","FALSE","FALSE"
"5859893","1","1","1","0","","TRUE","FALSE"
"5878970","2","3","0","0","","FALSE","TRUE"
"5892411","3","4","0","0","","TRUE","TRUE"
"5904963","1","1","1","0","","FALSE","FALSE"
"5952483","2","2","0","0","","FALSE","TRUE"
"6007695","1","1","4","3","","TRUE","TRUE"
"6020935","1","1","1","0","","TRUE","TRUE"
"6055416","1","1","1","0","","FALSE","FALSE"
"6063717","1","1","4","4","","TRUE","TRUE"
"6066966","1","1","1","1","","FALSE","FALSE"
"6139685","3","3","1","0","","FALSE","FALSE"
"6140121","1","1","0","0","","FALSE","TRUE"
"6140287","1","1","0","0","","FALSE","TRUE"
"6172698","1","1","1","0","","FALSE","FALSE"
"6176498","2","2","1","0","","FALSE","FALSE"
"6256030","3","3","3","0","","TRUE","FALSE"
"6436638","1","12","0","0","","TRUE","TRUE"
"6571585","1","1","2","2","","FALSE","FALSE"
"6611931","1","1","0","0","","FALSE","FALSE"
"6670035","1","1","0","0","","FALSE","FALSE"
"6757872","1","2","2","0","","FALSE","FALSE"
"6789842","1","1","5","4","","FALSE","FALSE"
"6811605","2","2","1","0","","FALSE","TRUE"
"13033363","27","29","182","141","344","TRUE","TRUE"
"11036506","255","789","2978","2286","329","TRUE","TRUE"
"8016673","21","30","446","272","296","TRUE","TRUE"
"15407695","158","253","2498","1632","200","TRUE","TRUE"
"11168102","3","3","5","6","157","FALSE","TRUE"
"8259134","6","6","3","3","139","TRUE","TRUE"
"25894568","20","25","16","10","127","TRUE","TRUE"
"22225274","51","58","207","104","121","TRUE","TRUE"
"7062157","139","246","1127","787","114","TRUE","TRUE"
"14839710","117","216","2230","1104","93","TRUE","TRUE"
"22188306","108","148","3050","647","61","TRUE","TRUE"
"12425321","69","152","672","431","60","TRUE","TRUE"
"12599937","67","73","149","95","50","TRUE","TRUE"
"7041433","16","18","2","3","42","TRUE","TRUE"
"13119350","45","46","2","0","37","FALSE","FALSE"
"11656006","46","83","271","274","28","TRUE","FALSE"
"27663051","7","7","9","1","23","FALSE","FALSE"
"9530694","21","55","189","127","22","TRUE","TRUE"
"22112466","5","47","321","7","20","TRUE","TRUE"
"8011231","9","11","1","1","16","FALSE","FALSE"
"24149832","18","25","5","3","14","FALSE","TRUE"
"17566447","10","12","36","1","13","TRUE","TRUE"
"15045250","9","14","16","1","13","FALSE","FALSE"
"7544224","55","76","0","1","13","FALSE","FALSE"
"11547285","12","14","7","4","12","FALSE","FALSE"
"11127537","15","15","1","1","11","FALSE","TRUE"
"32139694","34","41","240","57","11","FALSE","FALSE"
"19615437","2","2","3","3","10","TRUE","TRUE"
"9534533","80","81","187","167","10","FALSE","FALSE"
"7091250","9","14","2","0","9","FALSE","FALSE"
"7801606","16","28","290","219","8","TRUE","TRUE"
"9213647","3","5","2","1","8","FALSE","FALSE"
"9224205","9","11","74","33","8","TRUE","TRUE"
"7886711","34","41","176","118","7","TRUE","TRUE"
"22057176","9","11","22","16","6","FALSE","TRUE"
"12653882","24","34","204","193","6","TRUE","TRUE"
"6972322","26","78","0","2","6","FALSE","TRUE"
"24153149","6","8","5","5","5","TRUE","TRUE"
"9385333","4","98","3366","911","5","TRUE","TRUE"
"7588954","6","6","1","0","5","FALSE","TRUE"
"23530197","5","5","12","0","4","TRUE","FALSE"
"10653598","5","82","0","0","4","FALSE","FALSE"
"18193046","1","1","1","0","4","FALSE","FALSE"
"9313064","6","6","160","114","4","FALSE","FALSE"
"29141783","2","2","1","0","4","FALSE","FALSE"
"9389602","6","46","26","23","4","TRUE","TRUE"
"7767472","3","3","0","0","3","FALSE","FALSE"
"7130313","5","6","0","2","3","FALSE","FALSE"
"7294154","3","23","1","1","3","FALSE","TRUE"
"31084475","1","1","1","0","3","FALSE","FALSE"
"7369261","16","23","195","44","3","FALSE","TRUE"
"28377339","3","3","26","1","2","TRUE","FALSE"
"28152411","2","2","1","0","2","FALSE","TRUE"
"16171226","14","14","0","0","2","TRUE","TRUE"
"7758715","8","76","69","37","2","TRUE","TRUE"
"7206867","11","12","223","23","2","FALSE","FALSE"
"14649907","1","1","1","0","1","TRUE","TRUE"
"11800328","2","2","2","1","1","FALSE","FALSE"
"25237359","2","2","1","0","1","FALSE","TRUE"
"6954290","2","54","0","0","1","FALSE","TRUE"
"16491249","4","4","0","0","1","FALSE","TRUE"
"17049028","2","2","30","9","1","TRUE","TRUE"
"10594552","4","5","12","9","1","FALSE","FALSE"
"8171773","7","7","12","0","1","FALSE","TRUE"
"8926502","2","2","0","0","1","FALSE","FALSE"
"16692835","4","4","0","0","1","FALSE","FALSE"
"22198800","2","2","1","0","1","FALSE","FALSE"
"28459381","11","11","37","3","1","FALSE","FALSE"
"33308929","3","3","1","0","1","FALSE","TRUE"
"8012473","2","2","0","0","1","FALSE","FALSE"
"8112143","3","3","1","0","1","FALSE","TRUE"
"10899173","2","2","0","0","1","FALSE","FALSE"
"31084850","1","1","1","0","1","FALSE","TRUE"
"7230340","2","2","2","1","1","FALSE","TRUE"
"19714776","5","5","21","0","1","TRUE","TRUE"
"16374421","1","1","1","0","1","FALSE","FALSE"
"7789273","3","3","4","1","1","TRUE","TRUE"
"20243712","2","2","1","1","1","TRUE","FALSE"
"29222911","3","5","31","5","1","FALSE","FALSE"
"9168869","4","5","5","3","1","FALSE","TRUE"
"11203091","2","2","39","14","1","TRUE","TRUE"
"8878030","2","2","8","3","1","FALSE","FALSE"
"17102863","3","11","0","0","1","TRUE","TRUE"
"23297204","1","1","1","1","1","TRUE","TRUE"
"6823515","2","2","0","0","","FALSE","FALSE"
"6829325","1","1","0","0","","FALSE","TRUE"
"6882098","1","1","1","0","","FALSE","FALSE"
"6884165","2","10","0","0","","TRUE","TRUE"
"6898313","2","3","1","0","","FALSE","FALSE"
"6930023","1","1","5","5","","FALSE","FALSE"
"6931434","1","1","0","0","","FALSE","FALSE"
"6943002","2","2","0","0","","FALSE","FALSE"
"6955375","1","93","0","0","","TRUE","TRUE"
"6987668","1","1","2","1","","FALSE","FALSE"
"6990981","1","1","1","0","","FALSE","TRUE"
"7025474","1","1","1","0","","FALSE","TRUE"
"7046489","4","4","0","0","","FALSE","TRUE"
"7083680","2","2","1","1","","FALSE","FALSE"
"7133968","2","2","0","1","","FALSE","FALSE"
"7158285","1","1","1","0","","FALSE","TRUE"
"7190992","1","1","2","1","","TRUE","TRUE"
"7212796","2","2","1","1","","FALSE","FALSE"
"7313469","2","2","2","1","","FALSE","TRUE"
"7332544","1","1","1","0","","FALSE","TRUE"
"7341745","1","1","3","0","","FALSE","TRUE"
"7388433","3","4","0","0","","TRUE","TRUE"
"7497996","2","2","4","3","","FALSE","FALSE"
"7500087","1","1","0","0","","TRUE","TRUE"
"7620092","4","4","1","0","","FALSE","FALSE"
"7644312","1","1","1","0","","FALSE","FALSE"
"7719999","1","1","1","0","","FALSE","TRUE"
"7824733","1","1","2","1","","FALSE","FALSE"
"8059175","1","1","1","0","","FALSE","FALSE"
"8097307","6","6","1","0","","FALSE","FALSE"
"8120684","3","4","0","0","","FALSE","FALSE"
"8212812","1","1","0","0","","FALSE","FALSE"
"8246209","1","1","1","0","","FALSE","FALSE"
"8257435","2","2","0","0","","FALSE","FALSE"
"8273269","2","2","0","0","","TRUE","TRUE"
"8283466","1","1","1","0","","TRUE","TRUE"
"8312811","1","1","0","0","","FALSE","FALSE"
"8315193","1","1","2","0","","FALSE","TRUE"
"8327460","3","3","0","0","","FALSE","TRUE"
"8421592","2","2","2","0","","FALSE","FALSE"
"8451824","1","1","2","1","","FALSE","FALSE"
"8636579","1","1","1","0","","FALSE","FALSE"
"8680284","1","2","0","0","","FALSE","FALSE"
"8680348","1","2","1","1","","FALSE","FALSE"
"8682427","2","3","0","0","","FALSE","FALSE"
"8682784","2","3","0","0","","FALSE","FALSE"
"8683275","1","2","0","0","","FALSE","FALSE"
"8687260","1","2","0","0","","FALSE","FALSE"
"8689161","1","2","0","0","","FALSE","FALSE"
"8850343","1","1","2","0","","FALSE","TRUE"
"8853242","1","1","2","0","","FALSE","FALSE"
"8891361","3","4","0","0","","FALSE","TRUE"
"8938192","3","3","3","2","","TRUE","TRUE"
"8972561","1","1","5","1","","FALSE","TRUE"
"9139637","2","4","0","0","","FALSE","TRUE"
"9143807","1","1","1","0","","FALSE","FALSE"
"9186755","2","2","80","31","","TRUE","TRUE"
"9310137","1","1","0","0","","FALSE","FALSE"
"9408068","1","1","1","0","","FALSE","FALSE"
"9412366","1","1","1","0","","FALSE","FALSE"
"9456854","1","1","0","0","","FALSE","FALSE"
"9599031","1","1","1","0","","TRUE","FALSE"
"9629432","1","1","1","1","","FALSE","FALSE"
"9694894","1","1","6","4","","TRUE","FALSE"
"9804611","1","1","4","4","","FALSE","TRUE"
"9809938","3","3","1","1","","FALSE","FALSE"
"9812902","47","47","179","8","","FALSE","FALSE"
"9831767","1","1","1","1","","TRUE","TRUE"
"9980010","19","22","1","0","","FALSE","TRUE"
"9982022","6","92","3","1","","FALSE","TRUE"
"9986169","2","2","1","1","","FALSE","FALSE"
"10011564","3","4","1","1","","FALSE","TRUE"
"10069119","1","1","2","1","","TRUE","FALSE"
"10080757","1","1","1","1","","FALSE","FALSE"
"10159505","2","2","1","1","","TRUE","TRUE"
"10174123","1","3","0","0","","TRUE","TRUE"
"10203483","2","2","3","2","","TRUE","FALSE"
"10262234","1","1","1","1","","FALSE","FALSE"
"10286923","1","1","1","1","","TRUE","TRUE"
"10316837","1","1","1","3","","TRUE","TRUE"
"10382785","3","3","2","2","","FALSE","TRUE"
"10387858","4","4","0","2","","TRUE","TRUE"
"10408367","3","3","0","0","","FALSE","FALSE"
"10413404","1","1","1","1","","FALSE","FALSE"
"10425646","1","1","1","1","","FALSE","TRUE"
"10461486","1","2","1","1","","FALSE","TRUE"
"10472425","35","37","48","2","","FALSE","TRUE"
"10538119","1","25","3","3","","TRUE","TRUE"
"10540346","41","41","1","1","","FALSE","TRUE"
"10728512","1","1","2","2","","TRUE","TRUE"
"10769129","1","1","1","1","","TRUE","TRUE"
"10785517","2","2","4","3","","FALSE","TRUE"
"10789193","1","1","0","0","","FALSE","TRUE"
"10820683","2","2","0","0","","FALSE","TRUE"
"10872764","3","3","0","0","","FALSE","FALSE"
"10901799","1","1","1","1","","TRUE","TRUE"
"10903380","1","1","1","1","","FALSE","FALSE"
"10943138","1","1","8","3","","FALSE","FALSE"
"10944693","1","1","8","8","","FALSE","FALSE"
"10985498","1","13","0","0","","FALSE","FALSE"
"11061963","1","1","0","0","","FALSE","FALSE"
"11072200","2","2","14","15","","TRUE","TRUE"
"11076154","7","7","0","0","","FALSE","FALSE"
"11139847","1","1","1","1","","FALSE","FALSE"
"11169566","1","1","2","2","","TRUE","TRUE"
"11286488","2","2","1","1","","FALSE","FALSE"
"11317079","4","4","0","0","","FALSE","FALSE"
"11358788","2","2","0","0","","FALSE","FALSE"
"11382077","5","5","3","4","","FALSE","FALSE"
"11451362","2","2","0","1","","FALSE","FALSE"
"11466404","2","7","0","0","","FALSE","FALSE"
"11537206","1","1","14","7","","FALSE","FALSE"
"11573959","6","37","4","0","","TRUE","TRUE"
"11590827","14","17","7","5","","FALSE","FALSE"
"11724835","1","2","1","1","","TRUE","TRUE"
"11749076","2","2","3","2","","FALSE","FALSE"
"11810527","1","1","1","1","","FALSE","FALSE"
"12070773","1","1","2","2","","FALSE","FALSE"
"12115768","5","5","0","0","","TRUE","FALSE"
"12222717","14","14","7","8","","TRUE","TRUE"
"12428346","2","2","0","0","","FALSE","FALSE"
"12463565","2","2","1","1","","FALSE","TRUE"
"12720926","1","1","1","1","","FALSE","TRUE"
"12834256","1","1","0","0","","TRUE","TRUE"
"12970706","1","1","3","5","","TRUE","TRUE"
"13010019","1","1","1","1","","FALSE","FALSE"
"13011057","1","1","0","0","","FALSE","FALSE"
"13014721","1","1","0","0","","FALSE","FALSE"
"13080835","1","1","0","0","","FALSE","FALSE"
"13126926","1","1","0","0","","FALSE","FALSE"
"13132216","1","1","1","1","","FALSE","FALSE"
"13138955","1","1","4","4","","FALSE","TRUE"
"13153670","1","1","2","1","","FALSE","FALSE"
"13154923","1","2","0","0","","TRUE","TRUE"
"13159595","1","2","0","0","","FALSE","FALSE"
"13498930","1","2","2","0","","TRUE","TRUE"
"13569449","1","1","0","0","","FALSE","FALSE"
"13628515","3","3","0","0","","TRUE","TRUE"
"13714173","2","25","0","0","","FALSE","TRUE"
"13720146","6","8","56","24","","FALSE","TRUE"
"13734569","6","6","11","2","","FALSE","TRUE"
"13775050","9","16","0","0","","TRUE","TRUE"
"13792709","1","1","0","0","","FALSE","FALSE"
"13931585","1","1","0","0","","FALSE","TRUE"
"13971432","1","1","1","0","","FALSE","TRUE"
"14008356","3","32","0","0","","FALSE","TRUE"
"14022421","2","2","1","0","","FALSE","FALSE"
"14052796","3","3","0","0","","FALSE","FALSE"
"14069941","1","1","0","0","","FALSE","TRUE"
"14218489","4","5","0","0","","TRUE","TRUE"
"14257013","1","2","1","0","","FALSE","FALSE"
"14257211","1","2","1","0","","FALSE","FALSE"
"14304361","3","29","0","0","","FALSE","TRUE"
"14311584","10","21","430","110","","FALSE","TRUE"
"14413991","6","6","0","0","","FALSE","FALSE"
"14561245","2","3","1","0","","FALSE","FALSE"
"14601558","1","1","0","0","","TRUE","FALSE"
"14611819","2","61","6","7","","FALSE","TRUE"
"14620115","2","2","1","0","","FALSE","FALSE"
"14655563","1","1","0","0","","FALSE","FALSE"
"14662259","1","1","0","0","","FALSE","FALSE"
"14851211","2","2","2","0","","FALSE","FALSE"
"14855653","1","2","0","0","","FALSE","FALSE"
"14997245","0","1","2","0","","FALSE","TRUE"
"15082901","7","7","0","0","","FALSE","TRUE"
"15147244","1","1","0","0","","FALSE","FALSE"
"15197058","1","1","0","0","","FALSE","FALSE"
"15467350","2","36","0","0","","FALSE","TRUE"
"15535191","1","1","1","0","","FALSE","FALSE"
"15753541","3","3","1","1","","FALSE","FALSE"
"15805538","1","1","0","0","","FALSE","FALSE"
"15827094","2","2","1","0","","FALSE","FALSE"
"15834646","2","2","1","0","","FALSE","FALSE"
"15893448","1","1","1","0","","FALSE","FALSE"
"15992574","5","5","0","0","","FALSE","FALSE"
"16156924","5","6","3","2","","FALSE","TRUE"
"16199178","1","1","1","0","","FALSE","FALSE"
"16363701","1","2","8","2","","TRUE","TRUE"
"16460486","1","1","1","0","","FALSE","TRUE"
"16597285","2","2","0","0","","FALSE","FALSE"
"16723211","1","1","2","0","","FALSE","FALSE"
"16778568","1","1","1","0","","TRUE","FALSE"
"16932097","1","32","0","0","","FALSE","TRUE"
"16989267","4","20","0","0","","FALSE","TRUE"
"17021948","3","4","8","6","","FALSE","FALSE"
"17029709","1","1","1","0","","FALSE","TRUE"
"17126941","1","2","0","0","","TRUE","FALSE"
"17130951","1","1","1","0","","FALSE","FALSE"
"17422814","1","1","0","0","","FALSE","FALSE"
"17457382","2","2","0","0","","FALSE","TRUE"
"17536191","2","2","2","1","","FALSE","FALSE"
"17569001","1","1","1","0","","FALSE","FALSE"
"17577014","4","4","0","0","","FALSE","TRUE"
"17578622","2","2","0","0","","TRUE","TRUE"
"17636724","1","1","1","0","","FALSE","TRUE"
"17637430","2","2","0","0","","TRUE","TRUE"
"17674385","1","17","0","0","","TRUE","TRUE"
"17685177","2","2","0","0","","FALSE","FALSE"
"17685456","2","2","0","0","","FALSE","FALSE"
"17685883","2","2","0","0","","FALSE","FALSE"
"17736835","2","3","0","0","","FALSE","FALSE"
"17741096","2","2","0","0","","FALSE","TRUE"
"17769037","1","1","1","0","","FALSE","FALSE"
"17771600","1","1","0","0","","FALSE","FALSE"
"17776852","3","3","0","0","","FALSE","FALSE"
"17800559","2","2","0","0","","FALSE","FALSE"
"17807374","1","1","0","0","","FALSE","FALSE"
"17812257","1","1","0","0","","FALSE","FALSE"
"17820431","1","1","0","0","","FALSE","FALSE"
"17914605","3","3","0","0","","FALSE","FALSE"
"17946875","2","3","1","0","","FALSE","FALSE"
"17994633","2","3","0","0","","FALSE","FALSE"
"18022128","1","1","0","0","","FALSE","FALSE"
"18022130","1","1","0","0","","FALSE","FALSE"
"18022145","1","1","0","0","","FALSE","FALSE"
"18022209","1","1","0","0","","FALSE","FALSE"
"18033521","1","1","0","0","","FALSE","FALSE"
"18033524","1","1","0","0","","FALSE","TRUE"
"18033538","1","1","0","0","","FALSE","TRUE"
"18033547","1","1","0","0","","FALSE","TRUE"
"18059719","2","2","0","0","","FALSE","TRUE"
"18302678","2","2","0","0","","FALSE","TRUE"
"18319089","3","3","0","0","","FALSE","FALSE"
"18331803","2","2","1","1","","FALSE","TRUE"
"18504165","7","29","1","0","","FALSE","TRUE"
"18530961","1","1","0","0","","FALSE","FALSE"
"18854374","5","7","21","16","","TRUE","TRUE"
"18874625","3","249","3","5","","TRUE","TRUE"
"18962265","2","2","0","0","","FALSE","FALSE"
"19014542","1","1","1","0","","FALSE","TRUE"
"19149288","1","1","0","0","","FALSE","FALSE"
"19154055","1","1","0","0","","FALSE","TRUE"
"19347318","10","10","0","0","","FALSE","TRUE"
"19347769","1","1","1","0","","FALSE","FALSE"
"19487404","1","1","0","0","","FALSE","FALSE"
"19633402","1","1","2","1","","FALSE","FALSE"
"19645482","1","1","0","0","","FALSE","TRUE"
"19915921","1","1","0","0","","TRUE","TRUE"
"19916886","17","19","0","0","","TRUE","TRUE"
"19926031","2","27","0","0","","FALSE","FALSE"
"19974260","1","2","4","1","","FALSE","FALSE"
"19979832","2","2","0","0","","TRUE","TRUE"
"20345642","3","3","0","0","","FALSE","TRUE"
"20346037","3","3","0","1","","FALSE","FALSE"
"20346113","3","3","0","0","","FALSE","TRUE"
"20378072","2","2","0","0","","FALSE","TRUE"
"20398298","1","1","2","1","","FALSE","FALSE"
"20600593","2","2","0","0","","FALSE","FALSE"
"20609528","1","1","2","2","","FALSE","TRUE"
